time,temperature,mg,si,cu,fe,cr,mn,zn,ti,log_time,mg_si_ratio,thermal_budget,yield_strength
0.01,180.41553471386035,0.0312365093013204,0.0716616447191771,0.0,0.0018,0.0,0.0,0.0,0.0,-2.0,0.4358279961860917,4.513127133997007,253.63920230444057
168.0,149.76082064908076,0.4264710565816295,0.4916952985238614,0.0,0.0,0.0,0.0,0.0,0.0,2.225309281725863,0.867330610147846,2169.4896753747817,256.39017719276137
4.0,180.6678682506664,0.3944025038558675,0.2771145726154661,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,1.423195713514494,730.3916825026461,89.76732092804869
120.0,151.5812320415234,0.4349057060459328,0.4998466540335177,0.0,0.0,0.0,0.0,0.0,0.0,2.0791812460476247,0.8700608515191844,2036.9220270443936,277.1675081680782
0.01,179.4295227866604,0.3955650488236205,1.3238187297290476,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.2988037953403399,4.503315989096199,106.18213388795314
1.0,181.57891879180264,0.3982757407247426,1.3334574387344318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2986767649180383,315.19406797961034,209.30997679789863
12.0,174.28481546569373,0.5077260928797811,0.4389902218614254,0.0,0.0,0.0,0.0,0.0,0.0,1.0791812460476249,1.1565508799219917,1147.6476424346524,247.95413938660428
0.01,180.32798066391885,0.0285313756251825,0.070030675392198,0.0,0.0017,0.0,0.0,0.0,0.0,-2.0,0.4073543760881654,4.512255942232556,252.4341722706709
1.0,180.39480384475377,0.3979190861512679,0.7274398508931703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5470055230098664,314.3733020426045,130.75972077023488
120.0,150.93533205455418,0.4376995116641546,0.5023597296466685,0.0,0.0,0.0,0.0,0.0,0.0,2.0791812460476247,0.8712696761646083,2033.8244259934852,274.71576469725284
0.01,179.43953388115568,0.0275208485022445,0.0724940995308121,0.0,0.0018,0.0,0.0,0.0,0.0,-2.0,0.37957644712971,4.503415602798628,262.3234330277357
24.0,148.60033267720192,0.4325839929944411,0.5017137693513213,0.0,0.0,0.0,0.0,0.0,0.0,1.380211241711606,0.8621955335178342,1357.5619499847662,218.099202781122
7.0,175.52283998074697,1.0090853419793877,0.8867313163125332,0.0,0.0,0.0,0.0,0.0,0.0,0.8450980400142568,1.1379703679260322,932.9889420794348,338.7270957345883
1.0,173.74284534541698,1.0072452188181924,0.8779505856110239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1472556232318696,309.76251576358743,250.55912671069484
0.01,180.1017944320739,0.0274567569655458,0.0725641744369318,0.0,0.0016,0.0,0.0,0.0,0.0,-2.0,0.3783268246393384,4.510005314391266,267.93253757243394
0.01,179.36136374635842,0.0110313995302627,0.013944139083354,0.01,0.0,0.0,0.008,0.0,0.0,-2.0,0.7905467664015273,4.502637784094559,152.9473439775564
0.01,179.1968962408234,0.0112058953882061,0.2180735238361239,0.0025,0.011,0.0,0.003,0.001,0.002,-2.0,0.0513835029400327,4.501001277999891,238.627023155791
1.5,173.43734472510835,0.5027057692512338,0.4264550339714302,0.0,0.0,0.0,0.0,0.0,0.0,0.1760912590556812,1.178773707588208,409.2038449439051,152.1197499361485
0.01,178.36655388244685,0.0119527897874246,0.013006806551437,1e-05,0.001,0.0,0.001,1e-05,0.0,-2.0,0.9182582333226008,4.492739096812644,299.1869608574537
504.0,176.11868149098814,0.5088551756772118,0.4327683810004319,0.0,0.0,0.0,0.0,0.0,0.0,2.702430536445525,1.1757869570585229,2796.499158384157,101.34787924057814
0.01,178.9888393785323,0.0293778694913978,0.0724161751799132,0.0,0.0016,0.0,0.0,0.0,0.0,-2.0,0.4056250301554721,4.498931043383822,261.7251024967603
6.0,175.11500238495273,0.4933947908217555,0.4295279704161773,0.0,0.0,0.0,0.0,0.0,0.0,0.7781512503836436,1.1486639710657187,872.2834176071837,241.9560221777663
0.01,181.8243168290396,0.4073310752841336,1.340997634240861,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.3037500047602056,4.527144982143067,119.74551135238367
504.0,175.51079988585258,0.4905642775929579,0.4274326751551296,0.0,0.0,0.0,0.0,0.0,0.0,2.702430536445525,1.147672673101533,2792.715363814909,102.15970264545032
1.0,150.510077346913,0.4285816759394661,0.5004336827192117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8564034090923557,293.6587881288211,75.06577495910244
0.01,181.12819790343383,0.7986342839336261,1.29671574154029,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.6158852703772073,4.520218368520138,155.91849900249673
0.01,181.4795037254239,0.6074301935651724,1.3049080874789003,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.4654929680212544,4.523713977679583,146.60643839741022
0.01,180.7342205595235,0.4035341864229007,1.3101798125088808,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.3079967364806276,4.516298163599577,107.37546997932652
168.0,176.41017380915628,0.497955547783814,0.4359385183336507,0.0,0.0,0.0,0.0,0.0,0.0,2.225309281725863,1.1422347521381104,2306.1981579041844,177.22462470372852
0.01,180.0799971467824,0.0281367144995792,0.0721630354690671,0.0,0.0018,0.0,0.0,0.0,0.0,-2.0,0.3898507845307194,4.509788424190915,258.2096895714574
0.5,178.29070534517953,0.4076799658650535,1.3460810757368238,0.0,0.0,0.0,0.0,0.0,0.0,-0.3010299956639812,0.3028620969364183,183.0434543972092,169.39431396950496
0.01,179.04024137218804,0.0110748090523103,0.014115349413482,0.01,0.0,0.0,0.008,0.0,0.0,-2.0,0.784037883108214,4.499442510227209,365.5943438525434
8.0,181.62846495148068,0.4055597977980945,1.321665227080134,0.0,0.0,0.0,0.0,0.0,0.0,0.9030899869919436,0.3068528406135474,999.2504204346318,268.3351369147395
6.0,175.45636848210137,0.504656073865114,0.4319130223842418,0.0,0.0,0.0,0.0,0.0,0.0,0.7781512503836436,1.168393550960496,872.9476853601686,247.4211665314539
0.01,178.6426665131276,0.0107994954883291,0.2162441955814859,0.0025,0.0025,0.0,0.003,0.001,0.002,-2.0,0.049938894638739,4.495486508840656,139.705803645507
0.01,180.8407091484782,0.606754465633519,1.3387127638752088,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.4532338449800787,4.517357760291764,151.52419432482327
3.0,175.76482344066153,1.0082036219410444,0.8884996885814269,0.0,0.0,0.0,0.0,0.0,0.0,0.4771212547196624,1.13471314370327,622.3280883589204,295.0644818685538
0.01,180.15748928492096,0.0110896317228913,0.0136276426047351,0.002777778,0.002525253,0.000505051,0.008585859,0.001262626,0.0,-2.0,0.8131633922596632,4.510559496603913,379.2153498074513
0.01,181.73355753692115,0.0110348848861229,0.0137776359927872,0.01,0.0,0.0,0.008,0.0,0.0,-2.0,0.8003464039735068,4.5262418971584895,354.43925159531307
0.01,181.2137076453405,0.0111475933587843,0.0127716374702444,0.009,0.0,0.0,0.009,0.0,0.0,-2.0,0.8721569035842109,4.521069218743278,389.7279469439568
0.5,176.98043614254533,0.5031665303295718,0.4410462206765809,0.0,0.0,0.0,0.0,0.0,0.0,-0.3010299956639812,1.1408217518340713,182.51218595331235,93.09145919435008
72.0,175.56432071879954,0.490358185958839,0.4336189408173446,0.0,0.0,0.0,0.0,0.0,0.0,1.8573324964312683,1.130824398008504,1925.1905937064605,216.8369715556497
8.0,181.77933919641444,0.4027121691432327,1.2968848199315453,0.0,0.0,0.0,0.0,0.0,0.0,0.9030899869919436,0.3105203004546578,999.5819250336872,264.17031983265
0.01,178.84673265339407,0.0108009931625583,0.2203224297105057,0.0025,0.0025,0.0,0.003,0.001,0.002,-2.0,0.0490213500425231,4.497517034452236,227.47792829973275
0.01,181.7728361462811,0.0120063264489082,0.0130014136316609,1e-05,0.001,0.0,0.001,1e-05,0.0,-2.0,0.9227534216338338,4.526632732317073,297.49173848449004
1.0,179.16313818637852,0.397562720670827,0.2765405266103673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4375771601077223,313.5195764641092,29.90167550687642
8.0,148.95757728494686,0.4256175088466201,0.4910611813019787,0.0,0.0,0.0,0.0,0.0,0.0,0.9030899869919436,0.866712454431105,927.465143090333,189.53632015538687
96.0,175.9889796759957,0.4961498833423239,0.4335159168622424,0.0,0.0,0.0,0.0,0.0,0.0,1.9822712330395684,1.1444526475679675,2054.681021197585,204.6946615562007
0.01,181.5321526260864,0.0303902061575324,0.0697729124909789,0.0,0.0016,0.0,0.0,0.0,0.0,-2.0,0.4354963854720319,4.524237851660231,191.8514031003261
24.0,178.96986111473882,0.3955906487298944,0.2750800872392686,0.0,0.0,0.0,0.0,0.0,0.0,1.380211241711606,1.438040362340707,1455.3176908850012,148.10349890788106
8.0,175.02447213536183,0.502525512772736,0.4416945847500828,0.0,0.0,0.0,0.0,0.0,0.0,0.9030899869919436,1.1376959400524806,984.7399651105036,259.9789329604692
0.01,178.7375933570336,0.808102788184772,1.3248558271633966,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.6099506618832189,4.496431062344367,152.79960595566993
0.5,174.61861675837497,0.4984363451503922,0.4383334518872316,0.0,0.0,0.0,0.0,0.0,0.0,-0.3010299956639812,1.1370908884447533,181.5545506013777,94.88758497350818
3.0,175.5054481387361,0.5033550214768989,0.4287429639887331,0.0,0.0,0.0,0.0,0.0,0.0,0.4771212547196624,1.1739977650396516,621.9685178404474,177.58719144925433
0.01,181.89209923682253,0.0121848702495546,0.0126779512970289,1e-05,0.001,0.0,0.001,1e-05,0.0,-2.0,0.9603497021940752,4.527819439526532,302.2297506141373
0.01,179.1903704297298,0.0109773503859639,0.0142353180268505,0.01,0.0,0.0,0.008,0.0,0.0,-2.0,0.7705935638132522,4.500936344020424,395.7437543449918
0.01,180.02689873384102,0.0108516497664133,0.0142791169520235,0.01,0.0,0.0,0.008,0.0,0.0,-2.0,0.7594345964728507,4.50926007741437,147.74337848313908
0.01,179.18844868278308,0.5920744560375161,1.296974493930238,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.4565007976644032,4.500917222002488,150.46116888948004
0.01,180.14038770511513,0.0288491539441944,0.0700748941688437,0.0,0.0016,0.0,0.0,0.0,0.0,-2.0,0.4116315546498944,4.510389330226733,201.32215130489527
0.01,178.74010818665198,0.6086799515951409,1.323031506169446,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.4600611158129346,4.4964560857311096,147.40319032597677
8.0,148.52292612948122,0.4248679661544253,0.492819407449803,0.0,0.0,0.0,0.0,0.0,0.0,0.9030899869919436,0.8620994602431474,926.5101168889764,190.4649925127005
1.0,176.64779289660953,1.0258286222325177,0.899486201719021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1404479755134749,311.77607196837107,249.421424823876
48.0,174.88302583855028,0.5073529439672281,0.4378010609510519,0.0,0.0,0.0,0.0,0.0,0.0,1.6812412373755872,1.1588399408299808,1743.6640241823927,228.90730953013423
0.01,179.2928943724565,0.0111325222723392,0.2167879751221079,0.0025,0.006,0.0,0.003,0.001,0.002,-2.0,0.0513497520724951,4.501956491170926,260.99794049531283
6.0,176.4335637346203,0.4946401331109609,0.4282217556138,0.0,0.0,0.0,0.0,0.0,0.0,0.7781512503836436,1.1550757892813797,874.8492195196538,244.8055909979209
0.01,181.3942976557969,0.0110941607984883,0.0127856753161065,0.009,0.0,0.0,0.009,0.0,0.0,-2.0,0.8670242503358577,4.522866149096097,354.77196388465256
4.0,179.22055221946542,0.3935759321730066,1.328017553508894,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.2963612698645493,728.0623172107574,262.7636477145809
0.01,180.8779174758249,0.0294267663683271,0.0695944530291293,0.0,0.0017,0.0,0.0,0.0,0.0,-2.0,0.4227713183237296,4.5177279954593565,246.80290578966324
7.0,176.1504245411844,0.998668774750506,0.891059480173967,0.0,0.0,0.0,0.0,0.0,0.0,0.8450980400142568,1.1207529793922826,934.2939674853252,334.5997391234264
0.01,179.50921105836628,0.4059966716983703,1.3211638065909532,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.3072999704300604,4.50410891376479,104.4124040171212
72.0,176.66073278864806,0.5009077429216334,0.4350807907503387,0.0,0.0,0.0,0.0,0.0,0.0,1.8573324964312683,1.151271765733744,1929.894705222931,217.64825797595464
0.01,180.27466481220935,0.0111570513409353,0.2182742455858163,0.0025,0.0025,0.0,0.003,0.001,0.002,-2.0,0.0511124900974545,4.511725431868327,179.9933113247865
0.01,180.41780588936905,0.028559959242934,0.0710740951618136,0.0,0.0016,0.0,0.0,0.0,0.0,-2.0,0.4017770666971426,4.513149732944745,269.6753978181183
3.0,175.02507209812595,1.026074205656578,0.8735740675353308,0.0,0.0,0.0,0.0,0.0,0.0,0.4771212547196624,1.174556913052996,621.3025752441324,299.3058845073447
2.0,148.73342797245536,0.4269783189377742,0.5023459334471901,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.8499517782298874,463.4863183559668,87.79193411242629
0.01,181.4323481759413,0.3975042089388574,0.2830003338824521,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.4045572240622142,4.523244764360669,28.548867754270383
0.5,180.58308488436023,0.3956844128393323,1.3181600476740472,0.0,0.0,0.0,0.0,0.0,0.0,-0.3010299956639812,0.3001770625402466,183.97293431488805,167.67029855335426
0.01,180.01032623688698,0.0111214819666962,0.2226687326905513,0.0025,0.0025,0.0,0.003,0.001,0.002,-2.0,0.0499440688938688,4.509095175586614,231.94655210343493
0.01,181.12453527286817,0.0107960346055793,0.2231038250592175,0.0025,0.006,0.0,0.003,0.001,0.002,-2.0,0.0483880127227163,4.520181924134216,160.24532770686056
0.01,179.59939430806654,0.0108064568768676,0.1196261142336668,0.009,0.0,0.0,0.0,0.0,0.0,-2.0,0.090327715390029,4.50500626693672,374.3827523968991
1.0,175.20788214635948,1.0088707307795353,0.9034805063059388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1166367811704627,310.7780018915773,246.2962999887866
1.0,173.74500821356622,1.0060978674374443,0.903096410784219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1140413304826304,309.764014949547,246.2600896421077
0.01,181.79290883441217,0.0109187205977339,0.0139029297772702,0.01,0.0,0.0,0.008,0.0,0.0,-2.0,0.7847894564645965,4.52683246220509,400.0296375802562
24.0,180.7542371794461,0.4011524608922563,1.313338272036065,0.0,0.0,0.0,0.0,0.0,0.0,1.380211241711606,0.3054425619111338,1461.061375862161,254.56726663686172
0.01,181.00020387515085,0.3993559011279292,0.2814980224912412,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.4186306222955145,4.518944785591493,27.78764697377145
0.01,178.8315733303642,0.0110348055939966,0.1214009803706927,0.009,0.0,0.0,0.0,0.0,0.0,-2.0,0.0908880363234456,4.49736619417258,377.1559480307428
8.0,150.40921018602765,0.4331018700182306,0.5032360132674347,0.0,0.0,0.0,0.0,0.0,0.0,0.9030899869919436,0.8606165942701107,930.6547065778576,186.442034167702
0.5,179.0602469938097,0.3971840602922811,1.294531777543727,0.0,0.0,0.0,0.0,0.0,0.0,-0.3010299956639812,0.3068144011898179,183.3554766849648,167.58225944948543
2.0,174.07436397113986,0.4916338532484813,0.4381523496534347,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,1.1220358244777078,491.3261820504737,170.62837591517192
0.01,178.82780639169783,0.030433294687404,0.0731047052039953,0.0,0.0018,0.0,0.0,0.0,0.0,-2.0,0.4162404074870155,4.497328711886545,254.5006400105318
0.01,180.6604822224703,0.0284110247563224,0.0723361853479257,0.0,0.0018,0.0,0.0,0.0,0.0,-2.0,0.3927093684302603,4.515564442749336,189.26769680137696
0.01,180.5765781195459,0.0109611371058781,0.0137438912056696,0.01,0.0,0.0,0.008,0.0,0.0,-2.0,0.7969480739646767,4.5147295691653,390.21912311013614
0.01,180.44850771777135,0.0109938976200209,0.2184071446544276,0.0025,0.0025,0.0,0.003,0.001,0.002,-2.0,0.0503344077563836,4.513455226295145,182.46830759190965
24.0,174.20022167834188,0.491912829059037,0.4346915583166219,0.0,0.0,0.0,0.0,0.0,0.0,1.380211241711606,1.1316104569856278,1439.964813809845,216.3534478271755
0.5,179.25172395912048,0.3941209004515746,0.2764369832471685,0.0,0.0,0.0,0.0,0.0,0.0,-0.3010299956639812,1.4256654054321696,183.4331139134047,29.81455874072579
1.0,179.3795989155532,0.6109304541242181,1.3231669421480887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4617148581295662,313.66961560823853,256.6679751854353
4.0,176.86111504317256,0.4900756767092079,0.4381200650871337,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,1.1185620795316649,724.2649495672254,227.20698261957935
48.0,174.55794517771807,0.5051199599338829,0.4291552523191824,0.0,0.0,0.0,0.0,0.0,0.0,1.6812412373755872,1.1769824262431452,1742.3988686680427,224.37593876048845
72.0,176.0493832328692,0.5045289888774191,0.4285135067565994,0.0,0.0,0.0,0.0,0.0,0.0,1.8573324964312683,1.1773659575785902,1927.271734749498,212.9381041777604
2.0,151.71906873099954,0.4256586746117461,0.4902874455895024,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.8681641694052908,466.7663799828518,89.48468123952294
0.01,180.43729340906785,0.0111473836774307,0.2217651191048982,0.0025,0.006,0.0,0.003,0.001,0.002,-2.0,0.0502643566258581,4.513343640213256,157.02414505095237
4.0,179.69587522600523,0.4060784487532548,1.2974927094877344,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.312969249145983,728.8273200781349,265.59951019372687
0.01,180.8795495643178,0.0111175335875182,0.22318042090327,0.0025,0.0025,0.0,0.003,0.001,0.002,-2.0,0.0498118760766016,4.517744235279843,140.70291547463134
168.0,151.9039544513777,0.4214326021304851,0.4962805363464316,0.0,0.0,0.0,0.0,0.0,0.0,2.225309281725863,0.8491650983977407,2180.483734713093,255.63727345673
8.0,173.56134011227033,0.4913926362700557,0.4383292000702662,0.0,0.0,0.0,0.0,0.0,0.0,0.9030899869919436,1.121032835282094,981.5251354694792,267.43473108517185
2.0,149.7801155617085,0.4324849426616495,0.4969676706812129,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.8702301293916032,464.6362222039167,89.46273674225942
2.0,150.40550516546793,0.4288906477358455,0.4954317200227652,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.8656732576258177,465.32328290781214,87.98420956468394
0.5,179.66238450672137,0.4059616776349987,0.7326851727807918,0.0,0.0,0.0,0.0,0.0,0.0,-0.3010299956639812,0.5540662648209567,183.59962243673348,88.89448431735273
0.01,180.99374103616483,0.0304556600657503,0.0685046988497618,0.0,0.0016,0.0,0.0,0.0,0.0,-2.0,0.4445127918103105,4.518880478205331,256.6607181735981
0.01,179.2662579231604,0.0294873078061404,0.0719927279215305,0.0,0.0016,0.0,0.0,0.0,0.0,-2.0,0.4095304255454887,4.5016914496876765,260.06877136436
120.0,149.5881056077871,0.4338971963221212,0.5056690912390222,0.0,0.0,0.0,0.0,0.0,0.0,2.0791812460476247,0.8580485209680712,2027.363410137302,282.73777184315446
0.5,181.06763006828484,0.6097600602664597,1.3270610378925385,0.0,0.0,0.0,0.0,0.0,0.0,-0.3010299956639812,0.4594780858414272,184.1694004802713,193.7985166042685
336.0,173.52937950688354,0.5037332299946076,0.4414692264019668,0.0,0.0,0.0,0.0,0.0,0.0,2.526339277389844,1.1410123056072372,2599.711032008397,139.12030349150976
4.0,181.56290462985405,0.5986739486432924,1.3140791124362616,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.4555809366180486,731.8321879843185,311.86715145256994
1.0,179.4966563345747,0.5888522506831485,1.333149488893182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4416967779091656,313.75075362819695,256.936433811012
4.0,179.47292003599242,0.4029063152077139,1.337944236917585,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.30113609575761,728.4684875425543,258.8555784354129
0.01,181.75258258805852,0.0288107812614886,0.069740865282091,0.0,0.0017,0.0,0.0,0.0,0.0,-2.0,0.4130526717478014,4.526431202711805,246.58900911464377
0.01,179.81792354055128,0.3938008213180553,1.3139070017830896,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.2997151424204393,4.507180705101033,104.0366566347635
1.0,178.68327237589696,0.3996532846668639,0.2764242678931043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.445744363435461,313.1869588305268,29.895327213378447
6.0,175.94181978508698,0.4990656447864238,0.4355071608627096,0.0,0.0,0.0,0.0,0.0,0.0,0.7781512503836436,1.1459149940218931,873.8923299775204,250.42140796367087
0.01,180.7730913038449,0.0111681008058931,0.217684003145147,0.0025,0.0025,0.0,0.003,0.001,0.002,-2.0,0.0513018302963855,4.516684940366084,183.62736517496717
2.5,175.3351029592151,0.5074595313528503,0.4385450537518022,0.0,0.0,0.0,0.0,0.0,0.0,0.3979400086720376,1.157117052948258,561.8455289091371,182.3066631475812
0.01,180.94734014387944,0.0307092802901367,0.0732844531180852,0.0,0.0018,0.0,0.0,0.0,0.0,-2.0,0.4189850525340685,4.518418773975209,172.3937492677119
7.0,176.25738740214783,1.006950132836462,0.8807082877362115,0.0,0.0,0.0,0.0,0.0,0.0,0.8450980400142568,1.143328288804716,934.5163905018296,337.7331330247224
0.5,176.0324396724629,0.5079245836060668,0.4273198344398197,0.0,0.0,0.0,0.0,0.0,0.0,-0.3010299956639812,1.1886008012333085,182.1278064620842,95.56340016807422
96.0,174.87599345336068,0.490584975911828,0.4380115418602837,0.0,0.0,0.0,0.0,0.0,0.0,1.9822712330395684,1.1200019383254682,2049.589430905974,208.65146205029723
336.0,176.525427241239,0.5056940257158686,0.4310409168387499,0.0,0.0,0.0,0.0,0.0,0.0,2.526339277389844,1.173165410305905,2617.14827828564,138.60756177605748
48.0,151.90508679221747,0.4285543283546482,0.5029590837019684,0.0,0.0,0.0,0.0,0.0,0.0,1.6812412373755872,0.8520490468328382,1654.238014593126,233.01459946801015
0.01,180.06859001873534,0.0110934030751265,0.0130201093385249,0.009,0.0,0.0,0.009,0.0,0.0,-2.0,0.8513668448143966,4.509674919492762,396.8850004053386
1.0,180.51131539006124,0.3998628199950378,0.2812629614818366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4216184089947057,314.454061691737,29.40256845084428
0.01,179.48213416518698,0.0289351836144631,0.0677971010295586,0.0,0.0017,0.0,0.0,0.0,0.0,-2.0,0.4267279263546405,4.503839489719179,253.2010753486653
0.01,179.9716514540842,0.0109958050217613,0.2215950985462681,0.0025,0.0025,0.0,0.003,0.001,0.002,-2.0,0.0496189171363564,4.508710348702052,231.6170146193604
1.0,181.84240790626237,0.5965027382149464,1.3362647295957255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4463922911985407,315.37670471640627,255.6691173016964
8.0,180.53822475228893,0.7985646367894879,1.3125851265491848,0.0,0.0,0.0,0.0,0.0,0.0,0.9030899869919436,0.6083861052333143,996.8549178737676,341.378376997082
0.5,180.61722422048217,0.4063565032394085,0.2837509006556912,0.0,0.0,0.0,0.0,0.0,0.0,-0.3010299956639812,1.4320383897162487,183.98677662449947,29.21893011469237
8.0,181.3292726166979,0.3955019842725579,1.3406685813027177,0.0,0.0,0.0,0.0,0.0,0.0,0.9030899869919436,0.2950013446834173,998.5930276832964,273.3912201231444
0.01,179.87824705190758,0.597343489850561,1.3340806163122587,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.4477533104173682,4.507780943997252,149.70932098831247
4.0,178.65437531717728,0.4021303318146719,0.2804038413626967,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,1.4340602085135414,727.1510906390705,90.66250225280965
3.0,174.87219829891984,1.0040302510641663,0.8899478845659482,0.0,0.0,0.0,0.0,0.0,0.0,0.4771212547196624,1.1281772637520415,621.09064715833,295.56403915717885
4.0,178.61708818982837,0.4015128013380303,0.2778138418160157,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,1.4452064254583503,727.0910793226693,89.33822679206021
0.01,181.65251929129863,0.0122565361752849,0.0127648073194357,1e-05,0.001,0.0,0.001,1e-05,0.0,-2.0,0.9594302183045584,4.525435539802785,304.8407709667988
0.01,178.39059503943426,0.3970532312382088,1.32720345812616,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.2991630538457563,4.492978314278762,123.15554908815712
72.0,150.03373105035195,0.4219146132475582,0.4990769333866612,0.0,0.0,0.0,0.0,0.0,0.0,1.8573324964312683,0.8453729902014591,1815.652634225384,248.008541449832
24.0,181.00541900628025,0.3970340737011975,1.335368358459747,0.0,0.0,0.0,0.0,0.0,0.0,1.380211241711606,0.2973195358348811,1461.8698989722036,259.4812557586329
0.01,181.3424352209205,0.0287289553449447,0.0676507464411069,0.0,0.0017,0.0,0.0,0.0,0.0,-2.0,0.4246029914841525,4.522350100710225,253.4245731934479
4.0,179.79958807636504,0.6119699330152628,1.3125782756997872,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.4662314484631519,728.9942394715105,316.66993754324204
3.0,175.09625088010452,0.4950748314125161,0.4427172229976873,0.0,0.0,0.0,0.0,0.0,0.0,0.4771212547196624,1.1182389645262505,621.4012499882207,177.66447589369687
4.0,178.49058776709063,0.4029820980179169,0.2809640532176821,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,1.4342324261013175,726.8874847463763,90.46416942575974
0.01,181.47209585891733,0.0291978151780476,0.0716083149249,0.0,0.0016,0.0,0.0,0.0,0.0,-2.0,0.4076864306101707,4.523640266956927,260.9415543466451
8.0,181.180963438986,0.3960668928726415,0.2780967745431714,0.0,0.0,0.0,0.0,0.0,0.0,0.9030899869919436,1.4241540628531462,998.2671591129832,126.6230358970754
0.5,181.59898564046964,0.4033613096496098,1.3184401030069952,0.0,0.0,0.0,0.0,0.0,0.0,-0.3010299956639812,0.3059359688543858,184.38484662479112,156.48952638852322
0.01,178.47951980079512,0.0278917100717558,0.0733515019930241,0.0,0.0016,0.0,0.0,0.0,0.0,-2.0,0.3801954610254303,4.493863145075341,261.5205479951042
0.01,181.4693475007128,0.4051857566140804,0.7288743130720955,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.5558985827343531,4.523612919883489,67.20595739558549
0.01,178.37309619409933,0.0304255081136622,0.0678253088549924,0.0,0.0016,0.0,0.0,0.0,0.0,-2.0,0.4485202268143426,4.492804194978131,190.89581539950345
0.01,181.4373304695529,0.0109525849110447,0.2171934329712496,0.0025,0.006,0.0,0.003,0.001,0.002,-2.0,0.0504254687010149,4.523294339830511,261.7632099564654
0.01,180.73073313599733,0.0304407114341218,0.0680651216061775,0.0,0.0016,0.0,0.0,0.0,0.0,-2.0,0.4471635263499764,4.516263462581667,257.9712058222694
24.0,178.3095201181622,0.3961228289330679,0.7106714901213664,0.0,0.0,0.0,0.0,0.0,0.0,1.380211241711606,0.5573844745350272,1453.1921352149511,228.89914152484843
0.01,178.74268463778157,0.0111202043016286,0.0140702261561128,0.01,0.0,0.0,0.008,0.0,0.0,-2.0,0.789774551795881,4.496481722272276,393.615300247249
0.01,181.0402455942717,0.0275549585018405,0.0752745484764885,0.0,0.0016,0.0,0.0,0.0,0.0,-2.0,0.3660108091163752,4.5193432139446745,186.7176278841657
0.01,181.4980877026657,0.3954920495316664,1.2953864756629236,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.3053057939881085,4.523898894401707,119.95146403583398
24.0,150.10336215654164,0.4224606868184419,0.5063444332605639,0.0,0.0,0.0,0.0,0.0,0.0,1.380211241711606,0.8343181358126843,1362.4000152398771,217.99916708265573
1.0,180.88575746413133,0.8055271523163974,1.3423210622339772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000957401490785,314.7136051596617,223.22410396902924
